HALTESTELLEN_NAME,BPUIC,lat,lon,PRODUKT_ID,avg_trip_day,avg_p_late
"Zürich, Widmerstrasse",8591430,47.336779000002736,8.532892999999781,Bus,228.8254716981132,0.3252856179919382
"Zürich, Wieslergasse",8591431,47.40406400000166,8.495957999999673,Bus,354.7311320754717,0.2764270735927853
"Zürich, Wiesliacher",8591432,47.35521599999913,8.596808999999801,Bus,48.10377358490566,0.3415171296047566
"Zürich, Wildbachstrasse",8576200,47.35228200000593,8.559577000000733,"Bus, Tram",1751.9528301886792,0.19981137557379378
"Zürich, Winkelriedstrasse",8591433,47.38319200000165,8.548215000000042,"Bus, Tram",547.1415094339623,0.24061664181107192
"Zürich, Winzerhalde",8591434,47.400056000003765,8.494567000000762,Bus,535.0424528301887,0.324049651094135
"Zürich, Winzerstrasse",8591435,47.40376499999638,8.486373000000434,"Bus, Tram",832.8207547169811,0.2481119720734864
"Zürich, Winzerstrasse Süd",8591436,47.40337099999543,8.486126999999799,Bus,535.1745283018868,0.3046723640851988
"Zürich, Wipkingerplatz",8591437,47.39259199999649,8.52357399999951,"Bus, Tram",275.2830188679245,0.2159915221999352
"Zürich, Witikon Zentrum",8591438,47.35918100000325,8.585245999999804,Bus,48.09905660377358,0.3468514380189314
"Zürich, Wollishofen",8591439,47.33844199999422,8.530161000001057,"Bus, Tram",434.87735849056605,0.2359288893012452
"Zürich, Wonnebergstrasse",8591440,47.35184600000292,8.566544000000443,Bus,129.91981132075472,0.3732676525312175
"Zürich, Würzgraben",8591896,47.39225800000476,8.492583999999674,Tram,276.4292452830189,0.1960748741593416
"Zürich, Zehntenhausplatz",8576262,47.419223000002624,8.506463999999047,Bus,648.9481132075472,0.2903534184526568
"Zürich, Zielweg",8591441,47.358822000000096,8.497589000000003,Bus,36.888888888888886,0.1742857142857143
"Zürich, Zoo",8591442,47.38157100000347,8.571556999999926,"Bus, Tram",147.00471698113208,0.2167307107928396
"Zürich, Zoo/Forrenweid",8591443,47.3804989999994,8.578088999999576,Bus,84.88207547169812,0.38740735419136224
"Zürich, Zweiackerstrasse",8591445,47.35704900000369,8.59788100000074,Bus,276.1698113207547,0.22904119165451053
"Zürich, Zwielplatz",8591446,47.40218600000585,8.496808000001181,"Bus, Tram",1114.8867924528302,0.24890893956723753
"Zürich, Zwinglihaus",8591447,47.37150599999765,8.51595499999994,Bus,382.12264150943395,0.27132201232970526
"Zürich, Zypressenstrasse",8591448,47.3766900000029,8.513768999999803,"Bus, Tram",552.2877358490566,0.23239714426090616
"Zürich, Zürichbergstrasse",8591444,47.37872899999723,8.564106999999128,"Bus, Tram",288.54716981132077,0.21781055431754254
"Zürich,Kalkbreite/Bhf.Wiedikon",8591218,47.37459800000647,8.521009999998327,"Bus, Tram",1660.0188679245282,0.25929756797597964
